22,-39,-35,17.754548,12.540633,8.733333,142.31586,22.0
28,-36,-34,12.705023,12.92966,8.465677,148.394801,18.093903
25,-38,-37,12.4285,12.161364,8.507703,195.266778,22.0
26,-36,-37,10.858132,11.702873,6.189005,156.091013,20.456623
27,-36,-36,19.450484,12.279785,8.733333,161.743397,22.0
37,-33,-34,17.434508,10.573564,6.346324,153.751362,17.854726
32,-34,-33,11.514097,11.550603,5.653437,164.607894,19.001878
41,-31,-27,15.356012,12.287721,8.695669,149.247647,13.292697
69,-30,-22,17.285118,8.425485,4.666667,66.783744,15.77308
70,-26,-14,9.064606,4.478958,-1.909632,34.201337,14.010172
48,-29,-31,3.501087,4.261551,0.0,33.33335,8.449426
46,-30,-31,10.378406,1.881268,-4.68306,39.683799,3.118032
50,-28,-32,3.784814,3.300486,0.0,28.954843,9.867182
51,-28,-29,16.195175,10.763182,7.223546,150.951656,18.079535
71,-23,-15,6.337794,2.070038,-8.681331,63.140155,14.681504
83,-24,-12,13.11087,8.93175,2.484938,89.401449,16.406721
56,-26,-29,19.255294,10.730913,7.061195,150.479318,14.6348
55,-26,-31,7.666905,2.684228,-6.359078,43.681796,8.432005
52,-27,-33,7.238242,3.109318,-7.448703,45.354795,6.750766
49,-28,-33,5.316844,3.120205,-8.585296,62.462567,9.982121
86,-20,-12,8.41541,6.932362,0.0,84.271993,15.243922
75,-19,-25,14.963949,7.818157,4.661786,105.087725,14.639037
72,-19,-22,20.566222,8.198897,4.666667,87.797933,14.670449
87,-13,-12,2.836233,0.692571,0.0,78.133507,19.679015
78,-16,-25,8.959163,5.424461,-0.0,46.769468,9.240831
79,-16,-24,4.420615,2.86818,0.0,46.440018,9.665416
88,-12,-9,13.53279,8.097442,0.733333,66.812825,18.422887
89,-12,-8,3.407232,3.566048,0.0,48.875725,14.30175
90,-10,-7,6.334251,4.756492,-0.635086,74.944493,15.57624
95,-10,-17,12.609438,7.586974,0.718312,74.111905,15.523695
58,-25,-36,13.292448,10.770606,4.443789,168.368367,18.163417
45,-30,-36,10.631273,12.12834,6.917301,153.672933,19.015965
40,-31,-36,17.305752,11.270555,8.645603,162.695407,17.14422
36,-33,-38,6.639634,3.327512,-8.538741,61.359997,5.402908
31,-34,-38,10.994825,2.819261,-4.54578,21.710455,8.800752
39,-31,-40,17.669564,11.646377,8.597764,172.814578,16.118066
38,-32,-39,18.065668,12.496684,8.733333,168.175163,11.5014
43,-30,-43,8.685091,3.69916,-5.450457,53.670826,11.511826
44,-30,-42,11.805575,13.744673,8.593092,169.492747,14.241684
47,-29,-41,15.819743,11.406358,8.56363,151.294372,14.819778
57,-25,-39,11.702798,10.580652,3.679298,156.481108,19.626147
54,-26,-40,7.200726,4.138465,-4.186805,49.018445,11.993648
42,-30,-44,16.39837,14.010772,8.733333,152.742018,18.284363
53,-26,-42,12.043454,11.265729,5.005327,149.94131,19.907222
76,-18,-32,3.00066,2.519063,0.0,44.674335,7.360955
91,-7,-8,2.769136,0.516691,0.0,87.008144,19.169085
74,-20,-43,9.63157,4.5763,-1.489528,60.162669,9.888004
73,-20,-46,4.113011,3.079934,0.0,47.696486,7.760321
96,-8,-23,12.899556,8.475861,2.117775,70.094678,15.242208
98,-6,-22,13.53279,8.097442,0.733333,66.812825,18.422887
